waveobs	flux	err
421.9749999999982	0.7883154408988735	0.0
421.9999999999982	0.8033675130218054	0.0
422.02499999999816	0.8081782971030645	0.0
422.04999999999814	0.8382994944375479	0.0
422.0749999999981	0.8820980616407395	0.0
422.0999999999981	0.898257666673166	0.0
422.12499999999807	0.8768969032029763	0.0
422.14999999999804	0.8425032021419361	0.0
422.174999999998	0.8048812697668251	0.0
422.199999999998	0.7595370525506092	0.0
422.224999999998	0.7348240010478261	0.0
422.24999999999795	0.7539148772570191	0.0
422.27499999999793	0.7799887513146795	0.0
422.2999999999979	0.771988205902868	0.0
422.3249999999979	0.7397970017588116	0.0
422.34999999999786	0.7154247236247084	0.0
422.37499999999784	0.7021583314066158	0.0
422.3999999999978	0.6763563398489769	0.0
422.4249999999978	0.6439578435774719	0.0
422.4499999999978	0.63864675998482	0.0
422.47499999999775	0.6591095080755267	0.0
422.4999999999977	0.6666272564612439	0.0
422.5249999999977	0.637600787586924	0.0
422.5499999999977	0.5885528796629751	0.0
422.57499999999766	0.5383027738830423	0.0
422.59999999999764	0.47395718911463336	0.0
422.6249999999976	0.38225533867469524	0.0
422.6499999999976	0.2896604716926075	0.0
422.67499999999757	0.24571983238245962	0.0
422.69999999999754	0.26888638553015914	0.0
422.7249999999975	0.33925142598811575	0.0
422.7499999999975	0.43938523294210796	0.0
422.7749999999975	0.5587570574456953	0.0
422.79999999999745	0.677201630079383	0.0
422.82499999999743	0.7730356286197416	0.0
422.8499999999974	0.8346976981910227	0.0
422.8749999999974	0.8620941598791291	0.0
422.89999999999736	0.8522639854936466	0.0
422.92499999999734	0.7993317019654396	0.0
422.9499999999973	0.7295943551165699	0.0
422.9749999999973	0.7013523386898504	0.0
422.99999999999727	0.739147530553354	0.0
423.02499999999725	0.8008992249550282	0.0
423.0499999999972	0.8352367121007818	0.0
423.0749999999972	0.8357300366305054	0.0
423.0999999999972	0.8282027223318114	0.0
423.12499999999716	0.8283644491700602	0.0
423.14999999999714	0.8270364133011012	0.0
423.1749999999971	0.8242354378617243	0.0
423.1999999999971	0.829968297644463	0.0
423.22499999999707	0.8283874537360235	0.0
423.24999999999704	0.7910991065699702	0.0
423.274999999997	0.7186323631329572	0.0
423.299999999997	0.6424951382946019	0.0
423.324999999997	0.5949174110806272	0.0
423.34999999999695	0.5988736593744246	0.0
423.37499999999693	0.6649994065539203	0.0
423.3999999999969	0.7649297704791699	0.0
423.4249999999969	0.845020059352239	0.0
423.44999999999686	0.8758045229474222	0.0
423.47499999999684	0.8532941466745837	0.0
423.4999999999968	0.7878861499124626	0.0
423.5249999999968	0.7070728155416894	0.0
423.54999999999677	0.6233093125908682	0.0
423.57499999999675	0.5399330803863649	0.0
423.5999999999967	0.5053720803413846	0.0
423.6249999999967	0.5569032733760895	0.0
423.6499999999967	0.6362499828937525	0.0
423.67499999999666	0.6661776441971077	0.0
423.69999999999663	0.664142054486658	0.0
423.7249999999966	0.6921438194198508	0.0
423.7499999999966	0.7405169346937678	0.0
423.77499999999657	0.7566723302229789	0.0
423.79999999999654	0.7422702022954298	0.0
423.8249999999965	0.7267764118653339	0.0
423.8499999999965	0.7070985309943291	0.0
423.8749999999965	0.6865829179176701	0.0
423.89999999999645	0.6890824279470568	0.0
423.92499999999643	0.6984302119868568	0.0
423.9499999999964	0.6799227348037713	0.0
423.9749999999964	0.6520235862882885	0.0
423.99999999999636	0.6528220531559329	0.0
424.02499999999634	0.6776024845958843	0.0
424.0499999999963	0.7138725879247969	0.0
424.0749999999963	0.7664744066511281	0.0
424.09999999999627	0.8253602716516032	0.0
424.12499999999625	0.8728902826855326	0.0
424.1499999999962	0.8970017925121361	0.0
424.1749999999962	0.8773956688113564	0.0
424.1999999999962	0.8008482769192736	0.0
424.22499999999616	0.7026873788793528	0.0
424.24999999999613	0.6523110011002381	0.0
424.2749999999961	0.6650924529510122	0.0
424.2999999999961	0.680088174101417	0.0
424.32499999999607	0.6680342591235922	0.0
424.34999999999604	0.6790976542668977	0.0
424.374999999996	0.7425209833557563	0.0
424.399999999996	0.8214489642738922	0.0
424.424999999996	0.8770671160784593	0.0
424.44999999999595	0.8969655413072799	0.0
424.47499999999593	0.8732870113917708	0.0
424.4999999999959	0.8149970884434391	0.0
424.5249999999959	0.7724856834394033	0.0
424.54999999999586	0.7808995006174806	0.0
424.57499999999584	0.8069723050379632	0.0
424.5999999999958	0.8175695198573414	0.0
424.6249999999958	0.8158860128468757	0.0
424.64999999999577	0.7903414674610197	0.0
424.67499999999575	0.7356732061736452	0.0
424.6999999999957	0.6790700167970314	0.0
424.7249999999957	0.6428823147534218	0.0
424.7499999999957	0.6437661749440045	0.0
424.77499999999566	0.674003379777358	0.0
424.79999999999563	0.6852432943294586	0.0
424.8249999999956	0.6643551182708115	0.0
424.8499999999956	0.6551835790526055	0.0
424.87499999999557	0.683214032964731	0.0
424.89999999999554	0.7226428806453382	0.0
424.9249999999955	0.7276549602145908	0.0
424.9499999999955	0.681896529534331	0.0
424.9749999999955	0.6109164328794988	0.0
424.99999999999545	0.548330076000956	0.0
425.02499999999543	0.5131057916017141	0.0
425.0499999999954	0.5040458531917692	0.0
425.0749999999954	0.5295101664151376	0.0
425.09999999999536	0.6116255555768344	0.0
425.12499999999534	0.7265679487251866	0.0
425.1499999999953	0.818344781611051	0.0
425.1749999999953	0.8617198669107745	0.0
425.19999999999527	0.863836121523376	0.0
425.22499999999525	0.8423057230527357	0.0
425.2499999999952	0.8159998898404535	0.0
425.2749999999952	0.8003412045977691	0.0
425.2999999999952	0.8009565252219127	0.0
425.32499999999516	0.8039173555440773	0.0
425.34999999999513	0.7801525953395376	0.0
425.3749999999951	0.7131861166720166	0.0
425.3999999999951	0.6237229896679557	0.0
425.42499999999507	0.5638589883875245	0.0
425.44999999999504	0.5705638506342678	0.0
425.474999999995	0.6174124039541846	0.0
425.499999999995	0.6534946438457642	0.0
425.524999999995	0.6644713655713501	0.0
425.54999999999495	0.663355368590599	0.0
425.57499999999493	0.6708845193877316	0.0
425.5999999999949	0.7038389398049281	0.0
425.6249999999949	0.7609261114524838	0.0
425.64999999999486	0.8243779087782056	0.0
425.67499999999484	0.875961770955322	0.0
425.6999999999948	0.9063652990839995	0.0
425.7249999999948	0.9080347405432809	0.0
425.74999999999477	0.8781837778177777	0.0
425.77499999999475	0.8218858455063108	0.0
425.7999999999947	0.7454249609278408	0.0
425.8249999999947	0.6710729897042117	0.0
425.8499999999947	0.6340339338527169	0.0
425.87499999999466	0.6433760312564822	0.0
425.89999999999463	0.680077397636603	0.0
425.9249999999946	0.7199176990185081	0.0
425.9499999999946	0.7246349343851874	0.0
425.97499999999457	0.6550787260087122	0.0
425.99999999999454	0.5292940959033274	0.0
426.0249999999945	0.42507202692186496	0.0
426.0499999999945	0.41091387152753567	0.0
426.0749999999945	0.4862648613681133	0.0
426.09999999999445	0.5812052171614185	0.0
426.12499999999443	0.6307835224512116	0.0
426.1499999999944	0.6395240949369737	0.0
426.1749999999944	0.6539546240899219	0.0
426.19999999999436	0.7026338675963582	0.0
426.22499999999434	0.7713491742114182	0.0
426.2499999999943	0.8264255574454373	0.0
426.2749999999943	0.8523536404871713	0.0
426.29999999999427	0.856378754529259	0.0
426.32499999999425	0.8535142657553502	0.0
426.3499999999942	0.8476647422548053	0.0
426.3749999999942	0.8250809552103309	0.0
426.3999999999942	0.7805980716946623	0.0
426.42499999999416	0.7380805213614932	0.0
426.44999999999413	0.7275359267115573	0.0
426.4749999999941	0.7514661571846025	0.0
426.4999999999941	0.7851329378692857	0.0
426.52499999999407	0.8079774804568488	0.0
426.54999999999404	0.8235127495228421	0.0
426.574999999994	0.8429946177587448	0.0
426.599999999994	0.8666432214393264	0.0
426.624999999994	0.874694549366696	0.0
426.64999999999395	0.8454226380008808	0.0
426.67499999999393	0.7950508464027393	0.0
426.6999999999939	0.757838439054785	0.0
426.7249999999939	0.7291140769329715	0.0
426.74999999999386	0.6874545003126601	0.0
426.77499999999384	0.6558689476778856	0.0
426.7999999999938	0.6756963668228028	0.0
426.8249999999938	0.732554118325884	0.0
426.84999999999377	0.7728410875030981	0.0
426.87499999999375	0.7806122543557618	0.0
426.8999999999937	0.769320888257881	0.0
426.9249999999937	0.7351316898394659	0.0
426.9499999999937	0.6843013928884041	0.0
426.97499999999366	0.6556133332187176	0.0
426.99999999999363	0.6732376526565071	0.0
427.0249999999936	0.7101269347257313	0.0
427.0499999999936	0.7104273327961909	0.0
427.07499999999357	0.6372512149976867	0.0
427.09999999999354	0.5101890185108643	0.0
427.1249999999935	0.39101410827444383	0.0
427.1499999999935	0.3269279846572273	0.0
427.1749999999935	0.3360394060112383	0.0
427.19999999999345	0.4181907371290963	0.0
427.22499999999343	0.5409461875379452	0.0
427.2499999999934	0.6552242576874895	0.0
427.2749999999934	0.726618812995066	0.0
427.29999999999336	0.7369235592950247	0.0
427.32499999999334	0.6935359531044175	0.0
427.3499999999933	0.6379017547277921	0.0
427.3749999999933	0.6121390417150036	0.0
427.39999999999327	0.6203402693475825	0.0
427.42499999999325	0.6228297072812353	0.0
427.4499999999932	0.5843581723031515	0.0
427.4749999999932	0.53387805279778	0.0
427.4999999999932	0.5208844957803789	0.0
427.52499999999316	0.5462576991159447	0.0
427.54999999999313	0.6011169944518144	0.0
427.5749999999931	0.6868032935309443	0.0
427.5999999999931	0.7710972776657262	0.0
427.62499999999307	0.812615933920872	0.0
427.64999999999304	0.811172405831224	0.0
427.674999999993	0.7927774202453086	0.0
427.699999999993	0.7733095208511486	0.0
427.724999999993	0.7605510509679847	0.0
427.74999999999295	0.769171488442018	0.0
427.77499999999293	0.7975201664726113	0.0
427.7999999999929	0.8203694903130703	0.0
427.8249999999929	0.8305412224094618	0.0
427.84999999999286	0.8362576708601279	0.0
427.87499999999284	0.8333453613971323	0.0
427.8999999999928	0.8157800311825871	0.0
427.9249999999928	0.7734792387879095	0.0
427.94999999999277	0.7004598366256042	0.0
427.97499999999275	0.6241699841085692	0.0
427.9999999999927	0.5796347545395347	0.0
428.0249999999927	0.5698532458590255	0.0
428.0499999999927	0.5814005973318142	0.0
428.07499999999266	0.6123827898955294	0.0
428.09999999999263	0.672296193087151	0.0
428.1249999999926	0.7540131173733662	0.0
428.1499999999926	0.8142117613226971	0.0
428.17499999999256	0.8114696397515367	0.0
428.19999999999254	0.7520309851524735	0.0
428.2249999999925	0.6766429465708099	0.0
428.2499999999925	0.6249330629092185	0.0
428.2749999999925	0.6226536157465768	0.0
428.29999999999245	0.6818819914271042	0.0
428.32499999999243	0.7819502470985833	0.0
428.3499999999924	0.8597273237119601	0.0
428.3749999999924	0.8639193272456708	0.0
428.39999999999236	0.8084385832113592	0.0
428.42499999999234	0.7482132317399327	0.0
428.4499999999923	0.7117819724253708	0.0
428.4749999999923	0.6887701188121906	0.0
428.49999999999227	0.6690133396833988	0.0
428.52499999999225	0.6490730708914333	0.0
428.5499999999922	0.6260368907590201	0.0
428.5749999999922	0.6021427642029042	0.0
428.5999999999922	0.5882924064897133	0.0
428.62499999999216	0.5977351431750197	0.0
428.64999999999213	0.6251167745500436	0.0
428.6749999999921	0.6567332012014658	0.0
428.6999999999921	0.6933778013949241	0.0
428.72499999999206	0.7299913460750743	0.0
428.74999999999204	0.7400840713129188	0.0
428.774999999992	0.7186892203954418	0.0
428.799999999992	0.7069765384488205	0.0
428.824999999992	0.7254744717075429	0.0
428.84999999999195	0.7265445239628422	0.0
428.8749999999919	0.6729646528748664	0.0
428.8999999999919	0.59434695705428	0.0
428.9249999999919	0.5282199389992535	0.0
428.94999999999186	0.48426181268474133	0.0
428.97499999999184	0.4735662305653101	0.0
428.9999999999918	0.5094606136085968	0.0
429.0249999999918	0.5785535137180734	0.0
429.04999999999177	0.6319097280872809	0.0
429.07499999999175	0.6256660601500164	0.0
429.0999999999917	0.5918843884783699	0.0
429.1249999999917	0.6001510613839256	0.0
429.1499999999917	0.6455910689134692	0.0
429.17499999999166	0.6716107035653069	0.0
429.19999999999163	0.6787821626123184	0.0
429.2249999999916	0.7172910481211955	0.0
429.2499999999916	0.7801167696442698	0.0
429.27499999999156	0.8074577284375262	0.0
429.29999999999154	0.795347890753451	0.0
429.3249999999915	0.7864704420768772	0.0
429.3499999999915	0.769521298221119	0.0
429.3749999999915	0.7059131116122769	0.0
429.39999999999145	0.6288064345353288	0.0
429.4249999999914	0.6045815880443117	0.0
429.4499999999914	0.6225612554676003	0.0
429.4749999999914	0.6280595920740321	0.0
429.49999999999136	0.6295720536200683	0.0
429.52499999999134	0.6677134397054745	0.0
429.5499999999913	0.7238275912156702	0.0
429.5749999999913	0.7531046974221061	0.0
429.59999999999127	0.7499235546357187	0.0
429.62499999999125	0.7160545304473376	0.0
429.6499999999912	0.6467662042698933	0.0
429.6749999999912	0.5710101896845513	0.0
429.6999999999912	0.533849389768108	0.0
429.72499999999116	0.5458922391675298	0.0
429.74999999999113	0.5800987484333371	0.0
429.7749999999911	0.6078237929224112	0.0
429.7999999999911	0.6272362081564722	0.0
429.82499999999106	0.6339631959364755	0.0
429.84999999999104	0.59102710026803	0.0
429.874999999991	0.49070053070566527	0.0
429.899999999991	0.39490519489574305	0.0
429.924999999991	0.35936615963207524	0.0
429.94999999999095	0.371906970485123	0.0
429.9749999999909	0.3908791572534058	0.0
429.9999999999909	0.40316763567536873	0.0
430.0249999999909	0.41596090737131275	0.0
430.04999999999086	0.4270907370983061	0.0
430.07499999999084	0.44296487098077686	0.0
430.0999999999908	0.490620140487747	0.0
430.1249999999908	0.5684376918610105	0.0
430.14999999999077	0.6163231948892353	0.0
430.17499999999075	0.5891672978923516	0.0
430.1999999999907	0.5162358413097484	0.0
430.2249999999907	0.4471384880824393	0.0
430.2499999999907	0.40920784434634266	0.0
430.27499999999065	0.41691403723577863	0.0
430.29999999999063	0.46037769334125067	0.0
430.3249999999906	0.5026615143605843	0.0
430.3499999999906	0.5195421183019565	0.0
430.37499999999056	0.5256301682359424	0.0
430.39999999999054	0.5385345644807394	0.0
430.4249999999905	0.547708885391089	0.0
430.4499999999905	0.5482765115210718	0.0
430.4749999999905	0.5476382480705299	0.0
430.49999999999045	0.534235616712298	0.0
430.5249999999904	0.5014982949927674	0.0
430.5499999999904	0.472261274732405	0.0
430.5749999999904	0.473396386091418	0.0
430.59999999999036	0.5143499101591645	0.0
430.62499999999034	0.5684372579534801	0.0
430.6499999999903	0.5907900885741817	0.0
430.6749999999903	0.5814188241995629	0.0
430.69999999999027	0.5599714540929095	0.0
430.72499999999025	0.5041535074994111	0.0
430.7499999999902	0.4035903409665697	0.0
430.7749999999902	0.31137346264752236	0.0
430.7999999999902	0.2858752982023003	0.0
430.82499999999015	0.32763242614475047	0.0
430.84999999999013	0.39050920425104124	0.0
430.8749999999901	0.4288733538992899	0.0
430.8999999999901	0.4333002495187032	0.0
430.92499999999006	0.42831284912360396	0.0
430.94999999999004	0.4352557389727197	0.0
430.97499999999	0.452908797586569	0.0
430.99999999999	0.4679867774944949	0.0
431.02499999999	0.4730500443256983	0.0
431.04999999998995	0.47393068455950144	0.0
431.0749999999899	0.4763943295574116	0.0
431.0999999999899	0.47801610619534984	0.0
431.1249999999899	0.4801140287723642	0.0
431.14999999998986	0.4924361780624502	0.0
431.17499999998984	0.5142799848911056	0.0
431.1999999999898	0.5265370717836183	0.0
431.2249999999898	0.5196951076409948	0.0
431.24999999998977	0.5089146117351869	0.0
431.27499999998975	0.5251893050534303	0.0
431.2999999999897	0.5909092380826493	0.0
431.3249999999897	0.6758952377994999	0.0
431.3499999999897	0.7195418692547125	0.0
431.37499999998965	0.7046362916383204	0.0
431.39999999998963	0.6656300179738172	0.0
431.4249999999896	0.6413142712465015	0.0
431.4499999999896	0.6281222800423673	0.0
431.47499999998956	0.607939911267003	0.0
431.49999999998954	0.618163473281206	0.0
431.5249999999895	0.6992366603735678	0.0
431.5499999999895	0.8108247010727735	0.0
431.5749999999895	0.8899193273963284	0.0
431.59999999998945	0.9254100168565835	0.0
431.6249999999894	0.9315401755791517	0.0
431.6499999999894	0.9141210421441494	0.0
431.6749999999894	0.88796199546206	0.0
431.69999999998936	0.8799601923677649	0.0
431.72499999998934	0.8959818535179457	0.0
431.7499999999893	0.9153778134815653	0.0
431.7749999999893	0.9168787980642524	0.0
431.79999999998927	0.8901522421813337	0.0
431.82499999998925	0.8378503344245233	0.0
431.8499999999892	0.7888753841271121	0.0
431.8749999999892	0.7881902794724968	0.0
431.8999999999892	0.8391313398792126	0.0
431.92499999998915	0.894047942376853	0.0
431.94999999998913	0.9216222187852244	0.0
431.9749999999891	0.9258509010146656	0.0
431.9999999999891	0.9060606038587671	0.0
432.02499999998906	0.8521410365906349	0.0
432.04999999998904	0.7790180908846525	0.0
432.074999999989	0.7354270007143175	0.0
432.099999999989	0.752410449539136	0.0
432.124999999989	0.7982709161464724	0.0
432.14999999998895	0.8266148254699034	0.0
432.1749999999889	0.8414947068936386	0.0
432.1999999999889	0.8659894892844767	0.0
432.2249999999889	0.885215450942268	0.0
432.24999999998886	0.8604203234181201	0.0
432.27499999998884	0.7718916522743946	0.0
432.2999999999888	0.6444431797321868	0.0
432.3249999999888	0.5367126552082365	0.0
432.34999999998877	0.488302698018669	0.0
432.37499999998875	0.4953839139713163	0.0
432.3999999999887	0.537535830911727	0.0
432.4249999999887	0.5881710875699846	0.0
432.4499999999887	0.6084142932085675	0.0
432.47499999998865	0.5733643559048501	0.0
432.49999999998863	0.5015337287253037	0.0
432.5249999999886	0.42735524119455687	0.0
432.5499999999886	0.37082459820430613	0.0
432.57499999998856	0.36258206665730847	0.0
432.59999999998854	0.43162354984907714	0.0
432.6249999999885	0.5458799093262688	0.0
432.6499999999885	0.6338743345465253	0.0
432.6749999999885	0.6721954543005816	0.0
432.69999999998845	0.7015002535963851	0.0
432.7249999999884	0.7503863852010311	0.0
432.7499999999884	0.7924812207401286	0.0
432.7749999999884	0.8051167884362337	0.0
432.79999999998836	0.8135337202118537	0.0
432.82499999998834	0.8391015401610694	0.0
432.8499999999883	0.8655105540619704	0.0
432.8749999999883	0.8756477844133507	0.0
432.89999999998827	0.8717290173704815	0.0
432.92499999998824	0.8651667876753428	0.0
432.9499999999882	0.8613336468650195	0.0
432.9749999999882	0.8480795368884397	0.0
432.9999999999882	0.8159529078275608	0.0
433.02499999998815	0.7777186511272005	0.0
433.04999999998813	0.7521820457284457	0.0
433.0749999999881	0.7507357997586982	0.0
433.0999999999881	0.773006814728631	0.0
433.12499999998806	0.8009189875400589	0.0
433.14999999998804	0.8209866519567804	0.0
433.174999999988	0.8414531395148275	0.0
433.199999999988	0.8613828288476769	0.0
433.224999999988	0.8602441956644613	0.0
433.24999999998795	0.8343799028695541	0.0
433.2749999999879	0.8097796638398709	0.0
433.2999999999879	0.8101894057010578	0.0
433.3249999999879	0.8267099402614817	0.0
433.34999999998786	0.8320545068943612	0.0
433.37499999998784	0.8226283966703902	0.0
433.3999999999878	0.8215949668740841	0.0
433.4249999999878	0.8363949826303346	0.0
433.44999999998777	0.8475399361762944	0.0
433.47499999998774	0.8441035081963708	0.0
433.4999999999877	0.8365381183435098	0.0
433.5249999999877	0.8370600362709526	0.0
433.5499999999877	0.8489153176220473	0.0
433.57499999998765	0.8657103213565455	0.0
433.59999999998763	0.8752948732377758	0.0
433.6249999999876	0.8637642933677159	0.0
433.6499999999876	0.8157840360564401	0.0
433.67499999998756	0.7309711926653112	0.0
433.69999999998754	0.6434860697813761	0.0
433.7249999999875	0.5934044042436373	0.0
433.7499999999875	0.581828661110632	0.0
433.7749999999875	0.586352533113987	0.0
433.79999999998745	0.5967634836166162	0.0
433.8249999999874	0.6124319757758386	0.0
433.8499999999874	0.6282870895082207	0.0
433.8749999999874	0.6336001307779112	0.0
433.89999999998736	0.6161203626241261	0.0
433.92499999998734	0.5740678927935773	0.0
433.9499999999873	0.5243898707038226	0.0
433.9749999999873	0.47928167171474056	0.0
433.99999999998727	0.42853818126030774	0.0
434.02499999998724	0.374982786005014	0.0
434.0499999999872	0.35640451408914114	0.0
434.0749999999872	0.39636991117927284	0.0
434.0999999999872	0.46854057632985063	0.0
434.12499999998715	0.5368445014632032	0.0
434.14999999998713	0.594158738077849	0.0
434.1749999999871	0.6465500507556857	0.0
434.1999999999871	0.6948338185009589	0.0
434.22499999998706	0.7374262247859134	0.0
434.24999999998704	0.7658633531546641	0.0
434.274999999987	0.7617582495030931	0.0
434.299999999987	0.7216040872399216	0.0
434.32499999998697	0.6765556905379768	0.0
434.34999999998695	0.6607085504790575	0.0
434.3749999999869	0.6709762170677565	0.0
434.3999999999869	0.6800587105550833	0.0
434.4249999999869	0.6808329785175579	0.0
434.44999999998686	0.6995787614818036	0.0
434.47499999998684	0.7528561026497732	0.0
434.4999999999868	0.8182224073617216	0.0
434.5249999999868	0.8631526744970593	0.0
434.54999999998677	0.8744123375090554	0.0
434.57499999998674	0.8576092931230936	0.0
434.5999999999867	0.8243398849138059	0.0
434.6249999999867	0.7875483248400261	0.0
434.6499999999867	0.7666935757433623	0.0
434.67499999998665	0.7749608716591115	0.0
434.69999999998663	0.7979489768192194	0.0
434.7249999999866	0.8070551735387752	0.0
434.7499999999866	0.7920317208475969	0.0
434.77499999998656	0.7709572242728835	0.0
434.79999999998654	0.7720493793524862	0.0
434.8249999999865	0.8016489506043124	0.0
434.8499999999865	0.8390703976087087	0.0
434.87499999998647	0.8675561238710029	0.0
434.89999999998645	0.8926568155743201	0.0
434.9249999999864	0.9210439343171342	0.0
434.9499999999864	0.9405558713278267	0.0
434.9749999999864	0.9366071372006618	0.0
434.99999999998636	0.9087662784611102	0.0
435.02499999998633	0.864539542100212	0.0
435.0499999999863	0.8112892135438311	0.0
435.0749999999863	0.7597744692802133	0.0
435.09999999998627	0.7178781403364026	0.0
435.12499999998624	0.6680153577288835	0.0
435.1499999999862	0.590413530475345	0.0
435.1749999999862	0.5201114177446117	0.0
435.1999999999862	0.5132608322187178	0.0
435.22499999998615	0.5589855506521616	0.0
435.24999999998613	0.6051806801757283	0.0
435.2749999999861	0.6481345443753442	0.0
435.2999999999861	0.713426619740356	0.0
435.32499999998606	0.7878639764675383	0.0
435.34999999998604	0.8391302998008499	0.0
435.374999999986	0.8576380974297655	0.0
435.399999999986	0.8468065931168631	0.0
435.42499999998597	0.8127204466585648	0.0
435.44999999998595	0.7730910025067195	0.0
435.4749999999859	0.7491703447139801	0.0
435.4999999999859	0.7480528474701184	0.0
435.5249999999859	0.7619172056873978	0.0
435.54999999998586	0.7727670293587817	0.0
435.57499999998583	0.7704753411540951	0.0
435.5999999999858	0.7679635270126318	0.0
435.6249999999858	0.7799606261435932	0.0
435.64999999998577	0.8080153334424889	0.0
435.67499999998574	0.8473502074056347	0.0
435.6999999999857	0.8841660179888733	0.0
435.7249999999857	0.9019104663605249	0.0
435.7499999999857	0.8987232439535047	0.0
435.77499999998565	0.8807894326527039	0.0
435.79999999998563	0.8466040623688811	0.0
435.8249999999856	0.7948394597175045	0.0
435.8499999999856	0.7459285329708596	0.0
435.87499999998556	0.7312699686006043	0.0
435.89999999998554	0.7414342561247089	0.0
435.9249999999855	0.7337688619164271	0.0
435.9499999999855	0.7137302045102865	0.0
435.97499999998547	0.7275399102404946	0.0
435.99999999998545	0.7706975485494567	0.0
436.0249999999854	0.802680539695891	0.0
436.0499999999854	0.8237165112614664	0.0
436.0749999999854	0.8561735972533934	0.0
436.09999999998536	0.8982092031407212	0.0
436.12499999998533	0.9338600356755941	0.0
436.1499999999853	0.9513018964588636	0.0
436.1749999999853	0.9431585435316215	0.0
436.19999999998527	0.9121643435542968	0.0
436.22499999998524	0.8722058855539584	0.0
436.2499999999852	0.8340724858603739	0.0
436.2749999999852	0.8006753821429049	0.0
436.2999999999852	0.7778460343453772	0.0
436.32499999998515	0.7794791005009984	0.0
436.34999999998513	0.8057543185512669	0.0
436.3749999999851	0.8307991114585922	0.0
436.3999999999851	0.8430618389379326	0.0
436.42499999998506	0.8660952404298831	0.0
436.44999999998504	0.9110274065325602	0.0
436.474999999985	0.9542098955848736	0.0
436.499999999985	0.9721032004686921	0.0
436.52499999998497	0.962333771612322	0.0
436.54999999998495	0.9373814195333411	0.0
436.5749999999849	0.9105597620464877	0.0
436.5999999999849	0.8814200390625928	0.0
436.6249999999849	0.8432212294221423	0.0
436.64999999998486	0.812357305884524	0.0
436.67499999998483	0.8127738241338364	0.0
436.6999999999848	0.8197326761905082	0.0
436.7249999999848	0.782900158381815	0.0
436.74999999998477	0.7128044602980054	0.0
436.77499999998474	0.6800935763277521	0.0
